id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone,original_text,text_length,word_count,hashtag_count,mention_count,contains_url,is_retweet,processed_text,processed_length,processed_word_count,tweet_datetime,tweet_hour,tweet_day,tweet_month,tweet_year,tweet_dayofweek,tweet_is_weekend
12097,Donald Trump,1.0,yes,1.0,Negative,1.0,FOX News or Moderators,1.0,,4Benedicktus,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,,2015-08-06 19:26:17 -0700,629478637687828481,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,140,22,1,2,0,1,candidate dont attack fox stoping speaking,42,6,2015-08-06 19:26:17-07:00,19,6,8,2015,3,0
818,No candidate mentioned,1.0,yes,1.0,Negative,1.0,Abortion,1.0,,joehudsonsmall,,1,,,"""Would you really let a mother die, rather than have an abortion?""

Was seriously being asked of a presidential hopeful in 2015. #GOPdebate",,2015-08-07 09:47:55 -0700,629695477064310784,"Worcester/Manchester, UK",London,"""Would you really let a mother die, rather than have an abortion?""

Was seriously being asked of a presidential hopeful in 2015. #GOPdebate",139,23,1,0,0,0,would really let mother die rather aboion seriously asked presidential hopeful,78,11,2015-08-07 09:47:55-07:00,9,7,8,2015,4,0
1481,No candidate mentioned,1.0,yes,1.0,Negative,0.6629999999999999,None of the above,1.0,,Ritmoyclase2,,155,,,RT @MattyIceAZ: Somewhere Hillary is laughing. #GOPDebate,,2015-08-07 09:40:55 -0700,629693717201461248,,,RT @MattyIceAZ: Somewhere Hillary is laughing. #GOPDebate,57,7,1,1,0,1,somewhere hillary laughing,26,3,2015-08-07 09:40:55-07:00,9,7,8,2015,4,0
12452,No candidate mentioned,1.0,yes,1.0,Negative,1.0,FOX News or Moderators,1.0,,breezyhanlon,,155,,,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,,2015-08-06 19:21:10 -0700,629477351714332672,304,Quito,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,123,18,2,1,0,1,fox news obviously trying influence makeup republican field,59,8,2015-08-06 19:21:10-07:00,19,6,8,2015,3,0
3347,No candidate mentioned,0.4028,yes,0.6347,Negative,0.6347,None of the above,0.4028,,terri_georgia,,103,,,RT @JohnFugelsang: These low-polling candidates are the only 1 percenters the GOP doesn't love. #gopdebate,,2015-08-07 09:19:56 -0700,629688434743988224,Georgia USA,Eastern Time (US & Canada),RT @JohnFugelsang: These low-polling candidates are the only 1 percenters the GOP doesn't love. #gopdebate,106,15,1,1,0,1,lowpolling candidate percenters gop doesnt love,47,6,2015-08-07 09:19:56-07:00,9,7,8,2015,4,0
5662,Chris Christie,1.0,yes,1.0,Negative,0.6477,Jobs and Economy,0.6477,,Wood_Math,,60,,,RT @TheBaxterBean: N.J. Credit Rating Was Downgraded Record 9 Times Under Chris Christie's Leadership http://t.co/tcE2dNEUcy #GOPDebate htt…,,2015-08-07 08:32:06 -0700,629676396550303744,"Arlington, TX",Central Time (US & Canada),RT @TheBaxterBean: N.J. Credit Rating Was Downgraded Record 9 Times Under Chris Christie's Leadership http://t.co/tcE2dNEUcy #GOPDebate htt…,140,17,1,1,1,1,credit rating downgraded record time chris christie leadership htt…,67,9,2015-08-07 08:32:06-07:00,8,7,8,2015,4,0
3154,No candidate mentioned,0.4736,yes,0.6882,Negative,0.6882,Racial issues,0.2368,,SG_Calcio,,3,,,"RT @joeltena: #GOPDebate #RealLifeInTheUSA RT @JuanG_Arango: When white people say ""Homeland"" ... I get REALLY scared.",,2015-08-07 09:22:20 -0700,629689040036593664,"College Park / Annapolis, MD",Quito,"RT @joeltena: #GOPDebate #RealLifeInTheUSA RT @JuanG_Arango: When white people say ""Homeland"" ... I get REALLY scared.",118,16,2,2,0,1,white people say homeland get really scared,43,7,2015-08-07 09:22:20-07:00,9,7,8,2015,4,0
3262,No candidate mentioned,1.0,yes,1.0,Negative,1.0,None of the above,1.0,,MonaHol,,0,,,@Pedinska Absolutely. Sane Twitter was *MOST* entertaining last nite. Moar #GOPDebate please! @Terry5135,,2015-08-07 09:21:09 -0700,629688740944998400,Michigan,Eastern Time (US & Canada),@Pedinska Absolutely. Sane Twitter was *MOST* entertaining last nite. Moar #GOPDebate please! @Terry5135,104,13,1,2,0,0,absolutely sane twitter enteaining last nite moar please,56,8,2015-08-07 09:21:09-07:00,9,7,8,2015,4,0
1298,No candidate mentioned,1.0,yes,1.0,Negative,1.0,None of the above,1.0,,alabamafan2,,0,,,#DeathByDemocrat   Anything goes. No morals. No values. No respect for others. Jerked up by the ears. #GOPDebate,,2015-08-07 09:43:03 -0700,629694253560655872,Georgia,Eastern Time (US & Canada),#DeathByDemocrat   Anything goes. No morals. No values. No respect for others. Jerked up by the ears. #GOPDebate,112,17,2,0,0,0,anything go moral value respect others jerked ear,49,8,2015-08-07 09:43:03-07:00,9,7,8,2015,4,0
6531,No candidate mentioned,1.0,yes,1.0,Negative,1.0,None of the above,1.0,,B_LeighSwink,,0,,,These crazy republicans losers diss Hillary Clinton like every two minutes lmaooooooooo #GOPDebate,,2015-08-07 08:18:41 -0700,629673021213511680,,,These crazy republicans losers diss Hillary Clinton like every two minutes lmaooooooooo #GOPDebate,98,13,1,0,0,0,crazy republican loser dis hillary clinton like every two minute lmaooooooooo,77,11,2015-08-07 08:18:41-07:00,8,7,8,2015,4,0
9432,No candidate mentioned,1.0,yes,1.0,Negative,1.0,None of the above,1.0,,mohiclaire,,2,,,RT @MichaelDinoff: #GOPDebates #ClownCircus Its always a Circus with these clowns!! http://t.co/89wRJDv1dl,,2015-08-06 20:27:34 -0700,629494060898619393,almost at the beach...,Pacific Time (US & Canada),RT @MichaelDinoff: #GOPDebates #ClownCircus Its always a Circus with these clowns!! http://t.co/89wRJDv1dl,106,12,2,1,1,1,always circus clown,19,3,2015-08-06 20:27:34-07:00,20,6,8,2015,3,0
10248,Chris Christie,0.4348,yes,0.6594,Negative,0.3406,None of the above,0.4348,,hyeyoothere,,0,,,Fix New Jersey first @ChrisChristie #GOPDebates,,2015-08-06 19:58:32 -0700,629486754421186560,,Eastern Time (US & Canada),Fix New Jersey first @ChrisChristie #GOPDebates,47,6,1,1,0,0,fix new jersey first,20,4,2015-08-06 19:58:32-07:00,19,6,8,2015,3,0
12494,No candidate mentioned,1.0,yes,1.0,Negative,1.0,None of the above,1.0,,Marmillon_Gast,,11,,,RT @SupermanHotMale: Pres Obama has more brains in his little toe than all you totally fucking idiots have in your whole families combined …,,2015-08-06 19:20:26 -0700,629477169429917696,"Buenos Aires, Argentina.",Buenos Aires,RT @SupermanHotMale: Pres Obama has more brains in his little toe than all you totally fucking idiots have in your whole families combined …,140,24,0,1,0,1,pres obama brain little toe totally fucking idiot whole family combined,71,11,2015-08-06 19:20:26-07:00,19,6,8,2015,3,0
11847,Ben Carson,0.4444,yes,0.6667,Negative,0.6667,Women's Issues (not abortion though),0.2222,,Robert1288,,0,,,Will Ben Carson get the same-sex marriage question? #GOPDebates,,2015-08-06 19:30:15 -0700,629479636070563842,"Marion, IN",Central Time (US & Canada),Will Ben Carson get the same-sex marriage question? #GOPDebates,63,9,1,0,0,0,ben carson get samesex marriage question,40,6,2015-08-06 19:30:15-07:00,19,6,8,2015,3,0
10127,No candidate mentioned,0.4179,yes,0.6465,Negative,0.6465,Religion,0.4179,,rogueknb,,7,,,RT @annleary: When did it become acceptable to have God be a topic in political debates in this country?  #GOPDebates #shameful,,2015-08-06 20:01:05 -0700,629487396569001984,,Pacific Time (US & Canada),RT @annleary: When did it become acceptable to have God be a topic in political debates in this country?  #GOPDebates #shameful,127,21,2,1,0,1,become acceptable god topic political debate country,52,7,2015-08-06 20:01:05-07:00,20,6,8,2015,3,0
6138,Donald Trump,1.0,yes,1.0,Negative,0.6413,None of the above,1.0,,BurtzloffJosie,,1,,,Preview of Donald Trump tonight at the #GOPDebate (Vine by @CaseyBake16) https://t.co/qIIm2gOiBI,,2015-08-07 08:24:42 -0700,629674536296939520,,,Preview of Donald Trump tonight at the #GOPDebate (Vine by @CaseyBake16) https://t.co/qIIm2gOiBI,96,12,1,1,1,0,preview donald trump tonight vine,33,5,2015-08-07 08:24:42-07:00,8,7,8,2015,4,0
9682,No candidate mentioned,1.0,yes,1.0,Negative,0.6897,None of the above,1.0,,MichaelzNewz,,0,,,You would do well to study the lamestream media's interpretation of the #GOPDebates tomorrow morn &amp; throughout the days.,"[47.96156846, -116.7004394]",2015-08-06 20:15:35 -0700,629491044833361921,,,You would do well to study the lamestream media's interpretation of the #GOPDebates tomorrow morn &amp; throughout the days.,124,19,1,0,0,0,would well study lamestream medias interpretation tomorrow morn amp throughout day,82,11,2015-08-06 20:15:35-07:00,20,6,8,2015,3,0
8096,Donald Trump,1.0,yes,1.0,Negative,0.3688,FOX News or Moderators,1.0,,ArkansasWorld,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,,2015-08-07 06:54:41 -0700,629651882458411008,Arkansas,Mountain Time (US & Canada),RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,140,22,1,2,0,1,candidate dont attack fox stoping speaking,42,6,2015-08-07 06:54:41-07:00,6,7,8,2015,4,0
2259,No candidate mentioned,1.0,yes,1.0,Negative,1.0,None of the above,0.6645,,DestrehanEd,,2,,,"RT @wendyhagen: Also, candidates wear shock collars &amp; if they mention @HillaryClinton or @BarackObama - shocked. Somebody put me in charge …",,2015-08-07 09:32:33 -0700,629691611581026304,Destrehan LA and NOLA,Central Time (US & Canada),"RT @wendyhagen: Also, candidates wear shock collars &amp; if they mention @HillaryClinton or @BarackObama - shocked. Somebody put me in charge …",144,22,0,3,0,1,also candidate wear shock collar amp mention shocked somebody put charge,72,11,2015-08-07 09:32:33-07:00,9,7,8,2015,4,0
11043,Mike Huckabee,1.0,yes,1.0,Negative,0.6842,Women's Issues (not abortion though),0.6842,,safu_z,,1,,,"RT @jsn2007: ""The military is not a social experiment."" @GovMikeHuckabee Does that include women too? You have no idea. #gopdebates",,2015-08-06 19:44:07 -0700,629483126809600000,"Columbus, OH",Eastern Time (US & Canada),"RT @jsn2007: ""The military is not a social experiment."" @GovMikeHuckabee Does that include women too? You have no idea. #gopdebates",131,20,1,2,0,1,military social experiment include woman idea,45,6,2015-08-06 19:44:07-07:00,19,6,8,2015,3,0
9652,No candidate mentioned,1.0,yes,1.0,Negative,0.6706,None of the above,1.0,,AtlBlue2,,43,,,RT @RWSurferGirl: I need to order another green apple martini to process what the hell just happened. 🇺🇸 #GOPDebate  #GOPDebates,,2015-08-06 20:16:37 -0700,629491306922819585,"Atlanta, GA",Eastern Time (US & Canada),RT @RWSurferGirl: I need to order another green apple martini to process what the hell just happened. 🇺🇸 #GOPDebate  #GOPDebates,128,20,2,1,0,1,need order another green apple maini process hell happened,58,9,2015-08-06 20:16:37-07:00,20,6,8,2015,3,0
4181,No candidate mentioned,1.0,yes,1.0,Negative,0.6813,None of the above,0.6813,,ZeitgeistGhost,,2,,,"Kept thinking when #GOP Governors in the #GOPDebate talk about their 'accomplishments', yeah but u FAILED and are unpopular 4 it @bellobass",,2015-08-07 09:10:08 -0700,629685970024177664,Norcal,Pacific Time (US & Canada),"Kept thinking when #GOP Governors in the #GOPDebate talk about their 'accomplishments', yeah but u FAILED and are unpopular 4 it @bellobass",139,22,2,1,0,0,kept thinking governor talk accomplishment yeah failed unpopular,64,8,2015-08-07 09:10:08-07:00,9,7,8,2015,4,0
4549,No candidate mentioned,1.0,yes,1.0,Negative,1.0,None of the above,1.0,,mcgtexas,,0,,,TKO. You keep using this word. I do not think it means what you think it means. #GOPDebate,,2015-08-07 08:48:23 -0700,629680493932380160,"Fort Worth, TX",Central Time (US & Canada),TKO. You keep using this word. I do not think it means what you think it means. #GOPDebate,90,18,1,0,0,0,tko keep using word think mean think mean,41,8,2015-08-07 08:48:23-07:00,8,7,8,2015,4,0
1652,No candidate mentioned,1.0,yes,1.0,Negative,1.0,Religion,1.0,,feralCode,,0,,,Basically #GOPDebate http://t.co/znxkpFq6y7,,2015-08-07 09:38:54 -0700,629693207907991552,Atlanta GA,Atlantic Time (Canada),Basically #GOPDebate http://t.co/znxkpFq6y7,43,3,1,0,1,0,basically,9,1,2015-08-07 09:38:54-07:00,9,7,8,2015,4,0
363,Scott Walker,1.0,yes,1.0,Negative,1.0,FOX News or Moderators,1.0,,dan_themandan,,0,,,@megynkelly Your Fox team talked for 31 minutes of #GOPDebate while Walker talked for 5. Your obvious goal was to ambush everyone. Pathetic.,,2015-08-07 09:52:03 -0700,629696518304366592,,,@megynkelly Your Fox team talked for 31 minutes of #GOPDebate while Walker talked for 5. Your obvious goal was to ambush everyone. Pathetic.,140,23,1,1,0,0,fox team talked minute walker talked obvious goal ambush everyone pathetic,74,11,2015-08-07 09:52:03-07:00,9,7,8,2015,4,0
13408,Jeb Bush,1.0,yes,1.0,Negative,1.0,Healthcare (including Medicare),0.6629,,SupermanHotMale,,2,,,"Hey Jeb Bush, you have nothing to replace ObamaCare with and you give us a break, you fu***ng Asshole. #GopDebates",,2015-08-06 19:04:59 -0700,629473280018251776,"Cocoa Beach, Florida",Eastern Time (US & Canada),"Hey Jeb Bush, you have nothing to replace ObamaCare with and you give us a break, you fu***ng Asshole. #GopDebates",114,20,1,0,0,0,hey jeb bush nothing replace obamacare give break fung asshole,62,10,2015-08-06 19:04:59-07:00,19,6,8,2015,3,0
10201,Ben Carson,0.4584,yes,0.6771,Negative,0.3542,None of the above,0.4584,,DannyHairstonJr,,0,,,"I can't help but think Dr. Carson has been hoping his ""Gifted Hands"" can make a way for his flailing mouth. #GOPDebates",,2015-08-06 19:59:26 -0700,629486983623122944,"Beacon, (formerly Brooklyn) NY",Eastern Time (US & Canada),"I can't help but think Dr. Carson has been hoping his ""Gifted Hands"" can make a way for his flailing mouth. #GOPDebates",119,22,1,0,0,0,cant help think carson hoping gifted hand make way flailing mouth,65,11,2015-08-06 19:59:26-07:00,19,6,8,2015,3,0
8626,No candidate mentioned,1.0,yes,1.0,Negative,0.6559,None of the above,1.0,,amysacco,,19,,,"RT @BettyFckinWhite: So many great jokes on Twitter tonight about the #GOPDebates, but not as many as there were on stage.",,2015-08-06 23:09:17 -0700,629534759903985664,"NYC
",,"RT @BettyFckinWhite: So many great jokes on Twitter tonight about the #GOPDebates, but not as many as there were on stage.",122,21,1,1,0,1,many great joke twitter tonight many stage,42,7,2015-08-06 23:09:17-07:00,23,6,8,2015,3,0
5004,No candidate mentioned,1.0,yes,1.0,Negative,1.0,None of the above,0.6667,,FourthPosition,,0,,,"Keep focusing on shit like the #GOPDebate you dumbfucks, the 4th wave of Fascism isn't for you basic bitches anyway.",,2015-08-07 08:41:54 -0700,629678864738811904,FEMA Region IX,Arizona,"Keep focusing on shit like the #GOPDebate you dumbfucks, the 4th wave of Fascism isn't for you basic bitches anyway.",116,20,1,0,0,0,keep focusing shit like dumbfucks wave fascism isnt basic bitch anyway,70,11,2015-08-07 08:41:54-07:00,8,7,8,2015,4,0
12350,No candidate mentioned,1.0,yes,1.0,Negative,1.0,None of the above,1.0,,Mrjake17,,0,,,Remember when #obama did a good job? Hahah I don't  #GOPDebates,,2015-08-06 19:22:48 -0700,629477764496633856,,,Remember when #obama did a good job? Hahah I don't  #GOPDebates,63,11,2,0,0,0,remember good job hahah dont,28,5,2015-08-06 19:22:48-07:00,19,6,8,2015,3,0
7816,Donald Trump,0.4307,yes,0.6562,Negative,0.6562,None of the above,0.4307,,2AFight,,0,,,"Oh, so vetting a candidate is now ""BS"" if the candidate is #Trump? This is what primaries are for. @Dolly0811 @sandykjack #GOPDebate #tcot",,2015-08-07 08:58:58 -0700,629683156795265024,"Seattle, WA",Pacific Time (US & Canada),"Oh, so vetting a candidate is now ""BS"" if the candidate is #Trump? This is what primaries are for. @Dolly0811 @sandykjack #GOPDebate #tcot",138,23,3,2,0,0,vetting candidate candidate primary,35,4,2015-08-07 08:58:58-07:00,8,7,8,2015,4,0
9057,Donald Trump,1.0,yes,1.0,Negative,0.6458,FOX News or Moderators,1.0,,oak523,,73,,,RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates 🇺🇸,,2015-08-06 21:03:39 -0700,629503142628052992,NJ,Eastern Time (US & Canada),RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates 🇺🇸,130,20,2,2,0,1,really really really pissed fox news,36,6,2015-08-06 21:03:39-07:00,21,6,8,2015,3,0
12202,No candidate mentioned,1.0,yes,1.0,Negative,0.6649,Abortion,1.0,,BaldoVilla3,,0,,,#PlannedParenthood should be funded in Florida - because Floridians... #GOPDebates,,2015-08-06 19:24:51 -0700,629478278777061376,Texas,Central Time (US & Canada),#PlannedParenthood should be funded in Florida - because Floridians... #GOPDebates,82,10,2,0,0,0,funded florida floridian,24,3,2015-08-06 19:24:51-07:00,19,6,8,2015,3,0
9217,No candidate mentioned,1.0,yes,1.0,Negative,1.0,FOX News or Moderators,1.0,,ClawsOfJustice,,142,,,RT @RWSurferGirl: We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate  #GOPDebates,,2015-08-06 20:47:35 -0700,629499100791058432,the internet,Mazatlan,RT @RWSurferGirl: We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate  #GOPDebates,121,19,2,1,0,1,american people pick next president united state fox news,57,9,2015-08-06 20:47:35-07:00,20,6,8,2015,3,0
13478,Chris Christie,1.0,yes,1.0,Negative,0.6702,None of the above,0.6489,,coopek,,60,,,RT @RWSurferGirl: Breaking: Brian Williams just handed Chris Christie a donut to calm him down. 🇺🇸 #GOPDebate #GOPDebates,,2015-08-06 19:03:29 -0700,629472900475711489,Mid-Hudson Valley or Up State ,Eastern Time (US & Canada),RT @RWSurferGirl: Breaking: Brian Williams just handed Chris Christie a donut to calm him down. 🇺🇸 #GOPDebate #GOPDebates,121,18,2,1,0,1,breaking brian williams handed chris christie donut calm,56,8,2015-08-06 19:03:29-07:00,19,6,8,2015,3,0
11393,No candidate mentioned,0.4274,yes,0.6538,Negative,0.6538,Abortion,0.4274,,BLCKTIVIST,,4,,,RT @_KingMalcolm: I am pro life unless a cop is involved - GOP candidates #GOPDebates,,2015-08-06 19:37:46 -0700,629481529786408960,"BLM, Stay Woke",,RT @_KingMalcolm: I am pro life unless a cop is involved - GOP candidates #GOPDebates,85,15,1,1,0,1,pro life unless cop involved gop candidate,42,7,2015-08-06 19:37:46-07:00,19,6,8,2015,3,0
